Código,Empresa,Setor,Preço,P/VP,DY
KNSC11,Multicategoria,"9,24","14,07%","12,19%","1,05",1.868.350.000,5.843.000,0,"0,00","0,00","0,00%","0,00%",
KNUQ11,Multicategoria,"105,80","11,16%","14,49%","1,04",2.273.080.000,4.461.130,0,"0,00","0,00","0,00%","0,00%",
KOPA11,Títulos e Val. Mob.,"514,00","23,05%","8,38%","0,52",182.304.000,227.441,0,"0,00","0,00","0,00%","0,00%",
KORE11,Outros,"73,08","20,93%","17,56%","0,69",703.395.000,2.416.160,4,"11.492,80","1.929,62","16,79%","0,69%","Praia de Botafogo, 300, Botafogo, Rio de Janeiro - RJ,Rua Alexandre Dumas, 2100, Santo Amaro, São Paulo - SP,Avenida Roque Petroni Junior, 999, Jardim das Acacias, São Paulo - SP,Alameda Santos, 2477, Jardim Paulista, São Paulo - SP"
LAFI11,Outros,"120,92","8,99%","9,72%","1,03",93.264.000,1.858,3,"9,27","0,88","9,52%","0,00%","Fazenda Lambari - Município de Sertaneja/PR,Fazenda Santa Fé - Município de Pirangi/SP,Fazenda Santa Helena - Gleba da Mamica e Gleba da Lagoa"
LASC11,Shoppings,"114,17","11,83%","14,93%","0,87",335.694.000,3.905.930,2,"13.619,20","1.125,06","8,26%","2,36%","Rodovia Augusto Montenegro, 4300, Sem Complemento, Mangueirão, Belém/PA, Brasil, 66640-000,Rua Doutor Silvio Bastos Tavares, 268, Sem Complemento, Parque Leopoldina, Campos Dos Goytacazes/RJ, Brasil, 28051-250"
LATR11B,Residencial,"9,51","-16,36%","0,00%","0,90",1.180.230,0,0,"0,00","0,00","0,00%","0,00%","Rua Santa Isabel, nº 272, Higienópolis, São Paulo - SP"
LFTT11,Residencial,"2,10","-155,80%","0,00%","0,04",1.396.500,0,51,"3,79","0,00","0,00%","98,46%","Rua Monte Aprazivel, 109, Sem Complemento, Vila Nova Conceição, São Paulo/SP, Brasil, 04513-030,Rua Major Diogo, 633, Sem Complemento, Bela Vista, São Paulo/SP, Brasil, 01324-001,Rua Professor Gastao Bahiana, 615, Sem Complemento, Lagoa, Rio De Janeiro/RJ, Brasil, 22071-055,Avenida Jamaris, 428, 428, Sem Complemento, Planalto Paulista, São Paulo/SP, Brasil, 04078-900,Rua Barata Ribeiro, 532, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22040-002,Rua Capitao Pinto Ferreira, 62, Sem Complemento, Jardim Paulista, São Paulo/SP, Brasil, 01423-020,Rua Barata Ribeiro, 280, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22040-002,Rua Joao Moura, 1391, Sem Complemento, Pinheiros, São Paulo/SP, Brasil, 05412-003,Rua Pedroso Alvarenga, 86, Sem Complemento, Itaim Bibi, São Paulo/SP, Brasil, 04531-000,Rua Bela Cintra, 1332, Sem Complemento, Consolação, São Paulo/SP, Brasil, 01415-004,Rua Barata Ribeiro, 83, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22011-001,Rua Marques De Sao Vicente, 226, Sem Complemento, Gávea, Rio De Janeiro/RJ, Brasil, 22451-042,Rua Itacema, 366, Sem Complemento, Itaim Bibi, São Paulo/SP, Brasil, 04530-051,Rua Pedroso Alvarenga, 660, Sem Complemento, Itaim Bibi, São Paulo/SP, Brasil, 04531-001,Rua General Tasso Fragoso, 16, Sem Complemento, Lagoa, Rio De Janeiro/RJ, Brasil, 22470-170,Rua Assuncao, 71, Sem Complemento, Botafogo, Rio De Janeiro/RJ, Brasil, 22251-030,Rua General Goes Monteiro, 8, 8, Sem Complemento, Botafogo, Rio De Janeiro/RJ, Brasil, 22290-905,Avenida Epitacio Pessoa, 2566, Sem Complemento, Lagoa, Rio De Janeiro/RJ, Brasil, 22471-002,Rua Henrique Oswald, 140, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22041-020,Rua Dias Da Rocha, 86, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22051-020,Avenida Nove De Julho, 3183, Sem Complemento, Jardim Paulista, São Paulo/SP, Brasil, 01407-000,Rua Itacema, 85, Sem Complemento, Itaim Bibi, São Paulo/SP, Brasil, 04530-050,Rua Doutor Jose Manoel, 87, Sem Complemento, Santa Cecília, São Paulo/SP, Brasil, 01232-020,Rua Agostinho Rodrigues Filho, 410, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-040,Alameda Dos Tupiniquins, 167, Sem Complemento, Planalto Paulista, São Paulo/SP, Brasil, 04077-000,Rua Jardim Botanico, 192, Sem Complemento, Jardim Botânico, Rio De Janeiro/RJ, Brasil, 22461-000,Rua Do Catete, 129, Sem Complemento, Catete, Rio De Janeiro/RJ, Brasil, 22220-000,Rua Joel Carlos Borges, 60, Sem Complemento, Cidade Monções, São Paulo/SP, Brasil, 04571-170,Rua Barata Ribeiro, 687, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22051-001,Avenida Nossa Senhora De Copacabana, 1039, Sem Complemento, Copacabana, Rio De Janeiro/RJ, Brasil, 22020-001,Alameda Dos Guaios, 479, Sem Complemento, Planalto Paulista, São Paulo/SP, Brasil, 04070-000,Rua Professor Abelardo Lobo, 74, Sem Complemento, Lagoa, Rio De Janeiro/RJ, Brasil, 22470-240,Rua Doutor Dolzani, 208, Sem Complemento, Jardim Da Glória, São Paulo/SP, Br"
LGCP11,Logística,"82,95","11,25%","5,21%","0,82",374.279.000,0,5,"3.097,83","375,13","12,11%","0,84%","RODOVIA BR 262, nº 222 
 VILA BETANIA CEP: 29.136-930
VIANA/ES,AV. BRASIL, n.41.432 LOT 1 PARTE 2 PAL 48862 LOT 1 PARTE 1
PAL 48862
Bairro CAMPO GRANDE - Rio de Janeiro - RJ- CEP: 23.078-001,RUA AMÂNCIO GAIOLLI, 426 - ÁGUA CHATA CEP:07.251-250 - GUARULHOS - SP,Rod BR 153, S/N  Compl. KM 5.5 QD CH LT SALA 01- Bairro Fazenda Retiro
CEP: 74.620-430
Goiânia  GO ,RUA SIMAO ANTONIO, 255  CINCAO
CEP: 32.371-610 - CONTAGEM  MG"
LIFE11,Residencial,"8,68","13,56%","16,34%","0,94",345.131.000,1.142.200,0,"0,00","0,00","0,00%","0,00%",
LKDV11,Multicategoria,"1.081,93","1,22%","0,00%","0,98",72.284.800,0,1,"18.881,80","401,01","2,12%","100,02%","Rodovia Dom Pedro I, 505, Sem Complemento, Bairro Das Palmeiras, Campinas/SP, Brasil, 13092-599"
LLAO11,Outros,"57,20","-7,84%","0,00%","1,12",20.657.200,0,9,"7.635,83","0,00","0,00%","0,00%","Rua Caraibas, 383 - apto. 71 - 7o and. - Edif. Denyse - Perdizes,Rua Marques de Olinda, 528 - apto. 33 - 3o and. - Edif Marques de Olinda - Ipiranga,Al Guaramomis, 815 - apto. 11 - 1o and - Edif. Primcipe Del Piemonte - Indianópolis,São Vicente de Paula, 367 - apto. 71, 7º andar do Edifício Aripuanã - Santa Cecília,R Borebi, 177 - 12o andar - apto. cobertura Duplex 132 - Edif. Graciliano Ramos,Rua Castro Alves, 601 - apto. 111 - 11o and. - Edif. Ana Lucia - Aclimação,Rua Agostinho Bezerra, 50 - apto. 121 - Bloco B - Edif. Villa Verde -  Alto de Pinheiros,Rua Pascal, 57 - apto. 92 - 9o and - Brooklin - Edif. Jardins do Brooklin,Rua Maestro Cardim, 1313 - Apto 14 - 14o andar - Edifício Délia - Bela VistaBela"
LMAI11,Multicategoria,"37,00","7,33%","13,86%","0,34",195.362.000,20.496,2,"2.063,62","472,69","22,91%","13,30%","Rua José Versolato, 111, Centro, São Bernardo do Campo/SP.,Avenida Armando Morais Sarmento, nº 100, Distrito Industrial de Queimados, Cidade de Queimados, Estado do Rio de Janeiro"
LOFT11B,Residencial,"29,90","-0,89%","0,00%","1.728,32",58.678.800,0,2,"0,00","0,96","0,00%","99,94%","Rua Batataes, 483, Sem Complemento, Jardim Paulista, São Paulo/SP, Brasil, 01423-010,Rua Doutor Tomas Carvalhal, 362, Sem Complemento, Paraíso, São Paulo/SP, Brasil, 04006-000"
LPLP11,Residencial,"229,99","25,77%","79,27%","0,79",170.764.000,1.039,0,"0,00","0,00","0,00%","0,00%",
LRDI11,Multicategoria,"180,00","23,32%","20,64%","2,34",66.643.900,947,0,"0,00","0,00","0,00%","0,00%",
LSAG11,Títulos e Val. Mob.,"80,59","15,25%","1,15%","0,82",81.342.200,85.076,0,"0,00","0,00","0,00%","0,00%",
LSOI11,Residencial,"12,02","-0,92%","0,00%","0,91",64.490.700,0,0,"0,00","0,00","0,00%","0,00%","Estr. de Acesso Ao Cetur - Tarumã, Manaus - AM, 69022-155,Estr. Palmeira - Três Barras, Garuva - SC, 89248-000"
LSOP11,Multicategoria,"10,60","-0,13%","1,08%","1,08",33.249.700,38.243,0,"0,00","0,00","0,00%","0,00%",
LSPA11,Outros,"24,01","175,20%","0,00%","1,15",9.712.040,0,0,"0,00","0,00","0,00%","0,00%",
LTMT11,Multicategoria,"93,78","-1,54%","0,00%","1,00",14.676.700,1.195,0,"0,00","0,00","0,00%","0,00%",
LUGG11,Residencial,"72,82","11,94%","4,76%","0,62",82.338.000,0,5,"3.133,26","529,29","16,89%","3,31%","Rua Tenente Brito Melo, 472, Barro Preto - Belo Horizonte - MG,Rua Capitão João Zaleski, 842, Lindoia - Curitiba - PR,Rua Santa Maria Rosselo, 180, Mansões Santo Antonio - Campinas - SP,Rua das Espatodias 610, Marajó - Belo Horizonte - MG,Rua Casemiro Augusto Rodacki, 289, Cidade Industrial - Curitiba - PR"
LVBI11,Logística,"108,70","8,32%","8,22%","0,91",1.752.090.000,3.402.470,9,"3.100,96","292,67","9,44%","11,34%","Avenida Portugal, 400, Sem Complemento, Itaqui, Itapevi/SP, Brasil, 06696-060,Estrada Dos Alpes, 320, , Jandira, Barueri/SP, Brasil, 00006-423,Avenida Juiz Marco Tulio Isaac, 7001, Sem Complemento, Riacho Da Areia, Betim/MG, Brasil, 32671-072,Estrada Do Rio Pequeno, S/n, Sem Complemento, Loteamento Fazenda Rio Pequeno, Santo Andre/SP, Brasil, 09161-100,Avenida Papa Joao Xxiii, 3059, Sem Complemento, Loteamento Industrial Coral, Maua/SP, Brasil, 09370-800,Rodovia Anhanguera, Km 43+420, Fazenda Dos Cristais, Gleba 03, Remanescente 01-a, S/n, Sem Complemento, Empresarial Paoletti (jordanésia), Cajamar/SP, Brasil, 07784-845,Avenida Mutinga 4935, 4935, Bairro Pirituba, Pirituba, Sao Paulo/SP, Brasil, 05110-903,Km 947.5 Rodovia Fernao Dias,, 947, Minas Gerais, , Extrema/MG, Brasil, 00037-640,Rua Pedro De Alcantara Meira, 1001, Sem Complemento, Fazenda Velha, Araucaria/PR, Brasil, 83704-530"
MALL11,Shoppings,"100,03","14,22%","8,91%","0,83",1.398.630.000,1.520.130,11,"4.650,86","755,88","16,25%","3,64%","Av. Henrique Terra, 1700 - Palmeiras, Cabo Frio - RJ,
28911-320,Av. Comendador Gustavo Paiva, 2990 - Mangabeiras,
Maceió - AL, 57032-901,Av. João Durval Carneiro, 3665, Caseb - Feira de Santana - BA,Av. Gov. Agamenon Magalhães, 153 - Santo Amaro,
Recife - PE, 50110-000,Rod. dos Metalúrgicos, 1189 - São Geraldo, Volta
Redonda - RJ, 27253-005,Estrada do Portela, nº 222, Madureira, Rio de Janeiro - RJ,:R. Jacy Teixeira de Camargo, 940 - Jardim do Lago, Campinas - SP, 13050-913,R. Sete de Setembro, 555 - Jardim dos Ipês, Suzano -
SP, 08674-210,Avenida Embaixador Abelardo Bueno, 1300, Barra da Tijuca, Rio de Janeiro - RJ, Rodovia Washington Luiz, nº 2.895, Parque Duque,
Duque de Caxias  RJ,Rod. Régis Bittencourt, 2643, Jardim Helena - Taboão da Serra - SP"
MANA11,Outros,"9,51","10,59%","26,66%","1,01",356.969.000,1.227.110,0,"0,00","0,00","0,00%","0,00%",
MATV11,Títulos e Val. Mob.,"86,63","11,42%","0,00%","0,92",36.901.600,0,0,"0,00","0,00","0,00%","0,00%",
MAXR11,Multicategoria,"61,78","5,45%","6,60%","0,66",69.543.000,131.645,7,"1.069,28","96,88","9,06%","11,52%","Csa 1 Lote 02/17, 01, Lotes 02,03,04,16,17 - Csa 01 - Quadra D, Taguatinga Sul (taguatinga), Brasília/DF, Brasil, 72015-902,Parque Solon De Lucena, 563, Matriculas 1832 / 26236 / 26285, Centro, João Pessoa/PB, Brasil, 58013-131,Avenida Princesa Isabel, 475, Sem Complemento, Centro, Vitória/ES, Brasil, 29010-365,Av. Duque De Caxias / Avenida Da Paz, 1792, Sem Complemento, Centro, Maceio/AL, Brasil, 57020-440,Avenida Presidente Vargas, 940, Sem Complemento, Campina, Belém/PA, Brasil, 66017-000,Avenida Eduardo Ribeiro, 442, Sem Complemento, Centro, Manaus/AM, Brasil, 69010-000,Quadra 13, 13, Lotes 18 E 19 Scs - Sc/sul, Del Lago I (itapoã), Brasília/DF, Brasil, 71591-215"
MBRF11,Outros,"679,00","4,63%","0,00%","0,98",69.029.900,0,2,"3.833,27","140,42","3,66%","81,98%","Avenida Rio Branco, 89, Centro, Rio de Janeiro/RJ,Rua Rio de Janeiro, 654, Belo Horizonte/MG"
MCCI11,Multicategoria,"96,69","11,11%","11,96%","1,02",1.639.860.000,5.561.860,0,"0,00","0,00","0,00%","0,00%",
MCEM11,Outros,"55,38","-0,71%","12,16%","1,62",187.134.000,43.382,0,"0,00","0,00","0,00%","0,00%",
MCHF11,Títulos e Val. Mob.,"9,05","11,76%","0,00%","0,87",292.806.000,0,3,"0,00","0,00","0,00%","0,00%","Rodovia Do Sol, 5000, Sem Complemento, Jockey De Itaparica, Vila Velha/ES, Brasil, 29103-900,Rua Doutor Silvio Bastos Tavares, 268, Sem Complemento, Parque Leopoldina, Campos Dos Goytacazes/RJ, Brasil, 28051-250,Rodovia Augusto Montenegro, 804, Lote 21 Da Antiga Fazenda Val-de-cães, Mangueirao, Belem/PA, Brasil, 66640-000"
MCHY11,Multicategoria,"8,58","11,16%","9,79%","0,86",957.519.000,0,1,"1.583,25","53,06","3,35%","35,85%","Estrada Da Lama Preta, 2705, 2705, Sem Complemento, Santa Cruz, Rio De Janeiro/RJ, Brasil, 23575-918"
MCLO11,Logística,"9,92","9,32%","10,66%","0,72",1.236.460.000,797.354,4,"1.932,49","179,68","9,30%","0,00%","Avenida Patriarca, nº 5355 - Parque Ribeirão Preto - CEP 14031-580, cidade de Ribeirão Preto, Estado de São Paulo.,Via de Acesso Sul Km 34, Rodovia Anhanguera, S/Nº, Bairro Empresarial Mirim, complemento Km 34+368 ao Km 35, CEP 07.754-200,Av. Automóvel Clube, 7.543 - Duque de Caxias,Rodovia Anhanguera, km 52 + 350m e Rodovia Presidente Tancredo Neves, km 58, Bairro Castanho, CEP 13203-850, cidade de Jundiaí, Estado de São Paulo."
MCRE11,Multicategoria,"9,71","10,18%","13,42%","0,95",1.083.630.000,2.992.910,1,"1.865,02","115,31","6,18%","11,63%","Estrada Da Lama Preta, 2705, 2705, Sem Complemento, Santa Cruz, Rio De Janeiro/RJ, Brasil, 23575-918"
MFAI11,Híbrido,"69,98","0,00%","0,00%","0,00",0,0,0,"0,00","0,00","0,00%","0,00%",
MFCR11,Híbrido,"24,60","0,00%","0,00%","0,00",0,0,0,"0,00","0,00","0,00%","0,00%",
MFII11,Multicategoria,"65,44","5,35%","19,38%","0,69",444.992.000,2.600.740,3,"7.219,50","0,00","0,00%","0,00%","Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo-SP,Av. Paes de Barros, 455, Alto da Mooca, São Paulo - SP,Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo - SP"
MGCR11,Títulos e Val. Mob.,"9,40","11,11%","0,00%","0,96",126.115.000,0,0,"0,00","0,00","0,00%","0,00%",
MGFF11,Títulos e Val. Mob.,"69,99","0,00%","0,00%","0,00",0,0,0,"0,00","0,00","0,00%","0,00%",
MGHT11,Hotel,"12,60","-12,68%","0,00%","0,55",16.553.700,10.451,1,"0,00","0,00","0,00%","0,00%","Rua Aspicuelta, 245, Numeros 245, 251 E 259, Vila Madalena, Sao Paulo/SP, Brasil, 05433-010"
MGIM11,Híbrido,"101,50","-2,38%","0,00%","1,03",25.101.000,0,0,"0,00","0,00","0,00%","0,00%",
MGLG11,Logística,"40,99","5,82%","0,00%","0,91",103.703.000,0,6,"3.132,38","75,43","2,41%","8,72%","Rua Jerônimo Teles Júnior, n° 54, bairro Pirituba, São Paulo/SP, Brasil, 05154-010,Avenida Beirario, 5777, Distrito Industrial Deputado Simao Da Cunha, Santa Luzia/MG, Brasil, 33040-260,Rodovia Engenheiro Miguel Melhado de Campos, SP 324, Lote A-1C, Quadra GL A-1, Vinhedo/SP, Estrada Rio D Ouro, nº 800, correspondente ao Lote 02 do PAL 33.840, Rio de Janeiro/RJ, Brasil, 21535-030,Rodovia Engenheiro Miguel Melhado de Campos, SP 324, KM 79,5, Bairro Moinho, Vinhedo/SP, Rod. Presidente Dutra, KM 296, Resende/RJ, Brasil, 27365-000"
MIDW11,Multicategoria,"10,69","-0,09%","1,58%","1,09",202.041.000,4.280.880,3,"804,06","0,00","0,00%","0,00%","Avenida Bernardo Vieira, lado par, esquina com a Avenida Dr. José Gonçalves, no bairro de Lagoa 
Nova, zona urbana/sul, Natal/RN,Rua Dr. José Borges, no bairro de Lagoa Nova, zona suburbana, Natal/RN,Rua Dr. José Borges, no bairro de Lagoa Nova, zona suburbana, Natal/RN"
MINT11,Outros,"96,50","13,23%","0,00%","0,99",50.180.000,0,3,"0,00","532,36","0,00%","0,00%","Praca Padre Aleixo Monteiro Mafra, 18, Sao Miguel Paulista, Sao Paulo/SP, Brasil, 08011-010,Rua Dos Aimores, 1451, Casas Nºs 1451 E 1451-a - Lotes 20, 21, 22 E 23 Do Quarteirão 15 Da 4ª Secção Urbana, Funcionarios, Belo Horizonte/MG, Brasil, 30140-070,Rua Pedra De Itauna, 111, Barra Da Tijuca, Rio De Janeiro/RJ, Brasil, 22793-390"
MMPD11,Multicategoria,"110,61","12,48%","32,85%","0,97",58.678.300,0,0,"0,00","0,00","0,00%","0,00%",
MORC11,Títulos e Val. Mob.,"89,87","12,37%","0,00%","0,92",171.455.000,0,0,"0,00","0,00","0,00%","0,00%",
MORE11,Títulos e Val. Mob.,"76,21","6,04%","0,00%","0,88",176.740.000,0,0,"0,00","0,00","0,00%","0,00%",
MXRF11,Logística,"9,92","10,34%","12,97%","1,06",4.565.870.000,14.270.600,0,"0,00","0,00","0,00%","0,00%","Rua Maria Monteiro 861 Campinas São Paulo,Avenida Jose Caballero, 283, Sem Complemento, Vila Bastos, Santo André/SP, Brasil, 09040-210,Rua Franz Schubert, 180, Sem Complemento, Jardim Paulistano, São Paulo/SP, Brasil, 01454-020"
NAUI11,Multicategoria,"984,02","0,23%","0,00%","2,25",50.908.300,1.218,0,"0,00","0,00","0,00%","0,00%",
NAVT11,Outros,"76,99","12,48%","12,73%","0,86",47.139.600,42.709,0,"0,00","0,00","0,00%","0,00%",
NCHB11B,Multicategoria,"7,97","15,42%","14,84%","0,82",121.793.000,7.729,0,"0,00","0,00","0,00%","0,00%",
NCRA11,Outros,"7,70","21,21%","15,44%","0,73",34.341.600,63.185,0,"0,00","0,00","0,00%","0,00%",
NCRI11,Outros,"8,68","14,57%","14,03%","0,86",34.286.000,22.161,0,"0,00","0,00","0,00%","0,00%",
NEWL11,Multicategoria,"106,99","13,61%","10,81%","0,82",300.663.000,331.381,3,"3.217,49","353,45","10,99%","0,00%","Av. Jerome Case, 2600 - Soracaba,Rodovia RSC 453, nº 32503 - Caxias do Sul,Rua Iza Costa, 1104 - Goiania"
NEWU11,Multicategoria,"114,43","3,08%","2,38%","1,24",85.226.800,6.089,2,"6.516,88","972,24","14,92%","45,36%","Rua Padre Carapueiro, 733, Boa Viagem - PE,Rua Antônio Lumack, 96, Boa Viagem - PE"
NEXG11,Outros,"132,30","3,53%","2,41%","1,32",92.411.600,352.520,0,"0,00","0,00","0,00%","0,00%",
NPAR11,Outros,"12,82","213,32%","0,00%","0,70",1.533.140,0,0,"0,00","0,00","0,00%","0,00%",
NSLU11,Hospital,"188,51","14,01%","14,41%","1,09",243.797.000,141.790,2,"9.935,80","1.124,92","11,32%","0,00%","Rua Das Perobas, S/n, Sem Complemento, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120,Rua Das Perobas, 324, Sem Complemento, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120"
NVHO11,Hospital,"12,00","9,12%","9,59%","0,72",497.934.000,8.732,4,"16.273,70","1.535,72","9,44%","0,00%","Rua Desembargador Aguiar Valim, Itaim Bibi, São Paulo, SP,Rua Doutor Alceu de Campos Rodrigues, 95, Itaim Bibi, São Paulo, SP,Rua Doutor Alceu de Campos Rodrigues, 95, Itaim Bibi, São Paulo, SP,Rua Doutor Alceu de Campos Rodrigues, 95, Itaim Bibi, São Paulo, SP"
OBAL11,Residencial,"1.095,00","-43,17%","16,06%","0,66",154.701.000,0,5,"33.118,40","0,00","0,00%","0,00%","Rua Prudente de Morais, 768 e 786 Ipanema - RJ,Rua Dona Delfina n° 78 - Tijuca - Rio de Janeiro/RJ,Rua Visconde de Pirajá, nº 141 - Ipanema  Rio de Janeiro/RJ,Rua Visconde de Pirajá 141, Ipanema - RJ,Rua Prudente de Morais, 281 e 291 Ipanema - RJ"
OCRE11,Multicategoria,"77,30","9,80%","8,60%","0,49",32.696.800,19.567,0,"0,00","0,00","0,00%","0,00%",
OGHY11,Títulos e Val. Mob.,"8,72","7,32%","0,00%","0,92",23.678.100,0,0,"0,00","0,00","0,00%","0,00%",
OIAG11,Outros,"9,21","9,22%","6,33%","0,94",83.193.900,134.500,0,"0,00","0,00","0,00%","0,00%",
ONDA11,Outros,"8,92","1,75%","11,95%","0,78",74.556.500,11.061,0,"0,00","0,00","0,00%","0,00%",
ONDV11,Outros,"9,77","8,14%","5,97%","0,82",9.863.960,5.007,0,"0,00","0,00","0,00%","0,00%",
ONEF11,Lajes Corporativas,"200,03","6,08%","0,00%","1,09",182.227.000,0,0,"0,00","0,00","0,00%","0,00%","Rua Ministro Jesuino Cardoso, 454, São Paulo- SP"
ORPD11,Multicategoria,"93,00","0,00%","0,00%","0,66",26.970.000,0,0,"0,00","0,00","0,00%","0,00%",
OUCY11,Híbrido,"88,50","0,00%","0,00%","0,00",0,0,8,"0,00","161,02","0,00%","0,00%","Estrada Lula Chaves, 386 - Santana do Parnaíba,R. Oscar Freire, 1597 -Cerqueira César  - São Paulo - SP,Rua Helios Seelinger, 155 - Barra da Tijuca - RJ,R. Prof. Aprígio Gonzaga, N° 675 - Vila da Saúde, São Paulo - SP,R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE ,Rua Alberto Neder 424 - Campo Grande,Rua Via Projetada 2, 111 - Rio de Janeiro,Av. Boa Vista B, 140 - Boa Vista - Sorocaba - SP"
OUFF11,Títulos e Val. Mob.,"61,10","0,00%","0,00%","0,00",0,0,0,"0,00","0,00","0,00%","0,00%",
OUJP11,Multicategoria,"87,88","15,08%","14,62%","0,87",285.820.000,466.138,0,"0,00","0,00","0,00%","0,00%",
OULG11,Logística,"24,04","16,85%","0,68%","0,85",59.650.100,0,0,"0,00","0,00","0,00%","0,00%",Lote nº 21 - Distrito Industrial - Bairro Benfica - Juiz de Fora/MG
OURE11,Híbrido,"78,20","0,00%","0,00%","0,00",0,0,8,"0,00","161,02","0,00%","0,00%","Estrada Lula Chaves, 386 - Santana do Parnaíba,R. Oscar Freire, 1597 -Cerqueira César  - São Paulo - SP,Rua Helios Seelinger, 155 - Barra da Tijuca - RJ,R. Prof. Aprígio Gonzaga, N° 675 - Vila da Saúde, São Paulo - SP,R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE ,Rua Alberto Neder 424 - Campo Grande,Rua Via Projetada 2, 111 - Rio de Janeiro,Av. Boa Vista B, 140 - Boa Vista - Sorocaba - SP"
OXRL11,Multicategoria,"127,44","-0,34%","3,64%","0,91",37.213.500,132.407,1,"35.745,20","753,86","2,11%","0,00%","Rua Dr. Cardoso de Mello, 1855"
PATA11,Outros,"10,00","11,98%","18,78%","0,99",17.020.100,38.348,0,"0,00","0,00","0,00%","0,00%",
PATC11,Outros,"39,31","2,61%","2,08%","1,15",136.698.000,415.321,4,"17.611,20","868,22","4,93%","34,68%","Avenida Paulista, 1.842 - São Paulo,Rua Pascoal Pais, 525 - São Paulo,R. Gomes de Carvalho, 1996, Vila Olímpia, São Paulo - SP,Alameda Vicente Pinzon, 51, Vila Olímpia, São Paulo - SP"
PATL11,Multicategoria,"66,30","10,72%","10,60%","0,74",330.939.000,716.069,4,"2.135,87","275,72","12,91%","2,71%","Av. Nossa Senhora Auxiliadora, 901, Jundiaí - SP, CEP: 13214-855,Av. Industrial Alda Mendes Bernardes, 1881  Itatiaia, RJ,Av. Nossa Senhora Auxiliadora, 831, Jundiaí - SP, CEP: 13214-855,Av. José Carlos Costa, 688  Ribeirão das Neves, MG"
PCIP11,Outros,"85,71","10,72%","12,90%","0,92",1.458.070.000,3.500.340,0,"0,00","0,00","0,00%","0,00%",
PDBM11,Outros,"115,00","8,14%","12,92%","1,02",39.100.000,8,1,"4.421,28","425,41","9,62%","100,00%","Avenida José Bento Ribeiro Dantas, Manguinhos  Armação de Búzios"
PDDA11B,Logística,"106,50","3,80%","0,00%","3,76",264.257.000,0,0,"0,00","0,00","0,00%","0,00%",Lote nº 21 - Distrito Industrial - Bairro Benfica - Juiz de Fora/MG
PEMA11,Multicategoria,"30,90","28,34%","26,99%","0,55",17.056.800,69,0,"0,00","0,00","0,00%","0,00%",
PLAG11,Outros,"65,44","8,81%","9,18%","0,99",356.820.000,5.500.790,12,"1.548,14","236,88","15,30%","0,00%","Anel Viario Ayrton Senna, 2000, Sem Complemento, Distrito Industrial, Uberlandia/MG, Brasil, 38402-329,Rodovia Mg 190, Km 72, Sem Complemento, , Nova Ponte/MG, Brasil, 38160-000,Avenida Jose Bonifacio, 769, Sem Complemento, Vila Atalaia, Cambe/PR, Brasil, 86181-570,Rodovia Pr493, 5500, , Fraron, Pato Branco/PR, Brasil, 85503-378,Avenida Senador Attilio Fontana, 1989, Sem Complemento, Parque Sao Joao, Paranagua/PR, Brasil, 83212-250,Linha Agroisa, S/n, Nas Margens Da Rodovia Sc 305, S/n, Sem Complemento, , Campo Ere/SC, Brasil, 89980-000,Km 186, S/n, Sem Complemento, , Assai/PR, Brasil, 86220-000,Rua Barra Mansa, S/n, Sem Complemento, Pinheirinho, Francisco Beltrao/PR, Brasil, 85603-260,Rodovia Pr 218, Km 12, Sem Complemento, Gleba Patr. Sabáudia, Sabaudia/PR, Brasil, 86720-000,Rodovia Br364, Km 203, Sem Complemento, Setor Francisco Antonio, Jatai/GO, Brasil, 75801-615,Rodovia Pr 537, Km 0.3, Sem Complemento, , Bela Vista Do Paraiso/PR, Brasil, 86130-000,Rua Goias, 540, Sem Complemento, Nazaré, Medianeira/PR, Brasil, 85884-000"
PLCA11,Títulos e Val. Mob.,"79,87","19,16%","1,34%","0,84",44.489.100,36.421,0,"0,00","0,00","0,00%","0,00%",
PLCR11,Outros,"79,10","12,76%","5,61%","0,95",166.835.000,0,0,"0,00","0,00","0,00%","0,00%",
PLOG11,Logística,"66,71","14,54%","0,00%","0,62",50.032.500,0,1,"696,98","130,27","18,69%","0,00%","Rodovia PE-060  Km 14,5  Ipojuca, Pernambuco"
PLRI11,Multicategoria,"7,05","1,65%","3,49%","0,48",6.727.840,932,0,"0,00","0,00","0,00%","0,00%",
