Código,Empresa,Setor,Preço,P/L,P/VP,ROE,DY
TMCP3,"56,00","18,58","1,38","1,525","0,00%","0,937","3,85","24,25","4,74","19,68","19,68","6,29%","9,75%","2,30","5,54%","7,44%","0,00","1.798.930.000,00","0,03","10,49%"
VBBR3,"31,49","18,83","1,83","0,200","4,81%","0,619","3,39","8,28","-2,18","12,58","10,19","2,41%","1,05%","1,95","8,71%","9,72%","285.896.000,00","20.607.000.000,00","1,13","7,20%"
KROT11,"40,00","18,86","0,88","1,681","0,00%","0,489","6,30","5,76","-1,98","8,38","6,30","29,17%","8,35%","1,66","9,50%","4,65%","0,00","13.453.700.000,00","0,49","10,47%"
SMLE3,"92,82","18,88","21,91","6,635","0,00%","6,477","-124,00","16,50","-42,31","16,32","13,20","40,22%","35,14%","0,91","46,17%","116,04%","0,00","524.731.000,00","0,00","36,83%"
TMCP4,"58,20","19,31","1,44","1,585","0,00%","0,973","4,00","25,21","4,92","20,63","20,63","6,29%","9,75%","2,30","5,54%","7,44%","0,00","1.798.930.000,00","0,03","10,49%"
RDOR3,"39,78","19,42","4,71","1,634","10,74%","0,855","2,64","9,27","-2,92","9,84","8,30","17,64%","8,69%","2,79","15,30%","24,23%","303.614.000,00","19.351.700.000,00","2,39","32,31%"
AFLT3,"7,34","19,43","1,87","9,419","6,37%","1,347","7,48","14,27","28,58","14,24","14,17","66,02%","48,47%","2,22","10,38%","9,63%","2.205,83","247.344.000,00","0,11","-14,90%"
MERC3,"15,28","19,92","1,06","0,000","1,19%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","5,33%","0,00","589.733.000,00","0,00","30,30%"
AUTM3,"19,70","20,00","1,90","0,709","0,00%","0,547","4,08","6,78","-2,42","8,22","8,99","10,47%","4,31%","1,48","11,93%","9,50%","0,00","1.304.250.000,00","0,97","28,21%"
AEDU11,"37,35","20,13","1,13","1,405","0,00%","0,732","5,77","13,93","-7,31","16,14","10,82","10,08%","6,98%","2,04","5,77%","5,60%","0,00","2.415.400.000,00","0,30","20,90%"
JPSA3,"29,02","20,27","1,93","4,667","0,29%","0,468","2,34","12,96","-1,68","20,35","12,83","36,02%","46,31%","5,31","4,56%","9,51%","7.666.510,00","1.762.140.000,00","1,94","1,01%"
B3SA3,"18,59","20,46","5,38","8,435","3,40%","1,935","11,14","14,14","-7,05","14,05","13,28","59,64%","41,24%","1,91","20,37%","26,29%","688.889.000,00","17.442.100.000,00","0,86","2,02%"
TKNO4,"212,00","20,82","2,16","2,104","8,05%","1,770","4,59","23,36","5,15","22,04","16,67","9,01%","10,11%","3,78","9,44%","10,38%","184.461,00","289.247.000,00","0,01","-1,18%"
BPAC3,"28,51","20,86","4,76","0,000","1,44%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","22,79%","428.368,00","69.969.600.000,00","0,00","14,72%"
LAME4,"6,55","20,99","1,89","0,476","0,00%","0,282","1,19","7,32","-4,32","11,24","5,46","6,51%","2,51%","1,72","6,53%","9,02%","0,00","6.514.640.000,00","2,54","9,72%"
MERC4,"16,25","21,18","1,13","0,000","3,26%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","5,33%","5.801,56","589.733.000,00","0,00","30,30%"
LAME3,"6,62","21,22","1,91","0,481","0,00%","0,285","1,20","7,40","-4,37","11,32","5,49","6,51%","2,51%","1,72","6,53%","9,02%","0,00","6.514.640.000,00","2,54","9,72%"
BPAN4,"12,75","21,47","2,08","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,67%","0,00","7.792.670.000,00","0,00","-1,53%"
VIVT3,"41,31","21,61","1,94","2,237","2,66%","1,041","-5.155,04","13,96","-3,94","15,34","5,98","16,02%","10,37%","1,00","8,60%","8,98%","220.499.000,00","68.721.700.000,00","0,30","7,85%"
CRTP3,"86,50","22,26","2,38","2,435","0,00%","1,570","5,55","19,63","8,19","18,02","18,02","12,40%","10,94%","2,14","12,36%","10,68%","0,00","1.210.570.000,00","0,12","10,11%"
FRAS3,"22,15","22,43","2,52","1,131","3,11%","0,860","3,11","8,37","-4,69","10,28","7,56","13,51%","5,16%","2,41","14,09%","11,26%","7.664.010,00","2.459.830.000,00","1,12","19,35%"
PNVL4,"18,62","22,47","2,18","0,508","0,00%","0,731","2,87","11,85","-11,15","16,40","8,27","4,29%","2,26%","1,74","8,83%","9,72%","0,00","1.281.850.000,00","1,18","13,72%"
BSCT6,"2,58","22,49","2,04","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,05%","0,00","212.960.000,00","0,00","1,92%"
PEAB4,"41,96","22,58","0,83","6,491","3,19%","0,588","4,92","-30,74","-4,74","-30,52","-104,58","-21,12%","28,75%","3,34","-2,19%","3,69%","5.591,66","912.423.000,00","0,17","41,16%"
PEAB3,"42,00","22,60","0,83","6,497","2,90%","0,589","4,92","-30,77","-4,75","-30,55","-104,68","-21,12%","28,75%","3,34","-2,19%","3,69%","3.874,63","912.423.000,00","0,17","41,16%"
RSIP4,"0,44","22,70","1,32","0,875","0,00%","0,433","-10,98","9,53","-1,46","18,48","33,21","9,17%","3,85%","0,90","5,00%","5,80%","0,00","66.914.000,00","1,40","15,13%"
RSIP3,"0,44","22,70","1,32","0,875","0,00%","0,433","-10,98","9,53","-1,46","18,48","33,21","9,17%","3,85%","0,90","5,00%","5,80%","0,00","66.914.000,00","1,40","15,13%"
CEGR3,"55,00","23,21","6,98","2,971","1,19%","3,055","-31,90","13,00","-9,11","13,48","11,74","22,85%","12,80%","0,70","27,25%","30,10%","134,15","2.044.460.000,00","0,37","2,67%"
FESA3,"12,47","23,38","1,34","1,887","5,32%","0,988","3,66","26,65","7,20","22,87","8,53","7,08%","8,08%","3,06","5,02%","5,74%","4.360,22","3.284.360.000,00","0,11","-3,78%"
TVIT3,"19,30","23,46","5,45","1,705","0,00%","2,424","175,42","16,02","-12,72","17,14","17,14","10,64%","7,27%","1,04","17,58%","23,24%","0,00","314.984.000,00","0,56","0,00%"
MOAR3,"61,21","23,51","0,81","0,000","41,78%","0,338","0,77","-29,11","14,00","-12,23","-12,56","0,00%","0,00%","3,60","-2,74%","3,45%","0,00","924.791.000,00","0,91","0,00%"
TOTS3,"34,99","23,52","4,11","3,634","1,86%","2,219","11,05","9,66","-157,76","9,68","8,37","37,61%","15,95%","1,96","29,15%","17,47%","211.208.000,00","5.105.280.000,00","0,36","15,76%"
VIVT4,"45,34","23,72","2,13","2,455","0,00%","1,142","-5.657,94","15,32","-4,32","16,70","6,51","16,02%","10,37%","1,00","8,60%","8,98%","0,00","68.721.700.000,00","0,30","7,85%"
TMGC3,"1.500,00","23,77","3,05","2,182","0,00%","2,101","12,70","33,47","22,43","32,14","32,14","6,52%","9,18%","1,69","8,73%","12,83%","0,00","1.167.010.000,00","0,05","10,49%"
VVEO3,"1,35","23,89","0,22","0,038","0,00%","0,049","0,38","1,27","-0,18","9,40","4,78","2,96%","0,16%","1,33","5,35%","0,94%","2.380.270,00","1.937.090.000,00","1,78","16,44%"
GOAU3,"8,60","23,91","0,60","0,163","3,64%","0,139","0,61","1,95","14,70","3,29","2,01","8,35%","2,02%","2,90","8,29%","2,49%","595.807,00","19.131.300.000,00","0,74","-4,27%"
POWE3,"10,90","23,92","0,99","0,618","0,00%","0,378","6,57","17,61","-3,01","10,63","10,01","3,51%","2,59%","1,13","3,54%","4,13%","0,00","988.330.000,00","0,04","0,00%"
TSEP4,"29,01","23,97","1,30","1,282","0,00%","0,906","3,80","14,82","4,43","12,29","12,29","8,65%","5,35%","1,88","9,10%","5,43%","0,00","2.047.020.000,00","0,00","4,50%"
JALL3,"3,70","24,15","0,54","0,485","0,00%","0,141","0,48","-5,53","-0,44","-21,67","4,09","-8,77%","2,01%","3,39","-3,50%","2,25%","4.194.620,00","2.063.540.000,00","2,59","12,82%"
ELEK3,"19,11","24,46","2,66","0,619","0,34%","1,067","3,75","52,11","-110,34","65,77","26,15","1,19%","2,53%","1,94","2,52%","10,87%","0,00","226.327.000,00","0,99","5,69%"
MAGS3,"62,45","24,49","3,13","2,217","0,00%","2,120","4,90","15,02","6,65","14,19","14,19","14,76%","8,91%","3,06","18,74%","12,78%","0,00","848.546.000,00","0,13","10,05%"
GOAU4,"8,87","24,66","0,61","0,168","3,53%","0,144","0,63","2,01","15,16","3,35","2,05","8,35%","2,02%","2,90","8,29%","2,49%","101.910.000,00","19.131.300.000,00","0,74","-4,27%"
ASAI3,"9,13","24,86","2,23","0,160","1,30%","0,258","12,57","2,14","-0,50","3,95","3,03","7,46%","0,64%","1,06","19,52%","8,95%","126.823.000,00","5.554.000.000,00","2,93","16,51%"
CRUZ3,"27,59","25,31","22,46","6,614","0,00%","7,185","62,03","20,74","124,93","20,75","19,27","31,89%","26,13%","1,19","46,80%","88,76%","0,00","1.877.350.000,00","0,63","3,04%"
CESP5,"25,00","25,96","1,82","5,098","0,00%","0,647","13,49","9,11","-1,18","14,85","9,66","55,96%","19,64%","1,96","7,69%","7,03%","0,00","4.779.440.000,00","1,34","-6,51%"
TNLP4,"20,36","25,96","0,71","0,344","0,00%","0,125","1,29","3,40","-0,33","9,07","9,07","10,12%","-0,07%","1,48","4,58%","2,72%","0,00","13.736.000.000,00","2,02","15,39%"
HGTX4,"9,60","26,11","0,92","1,070","0,00%","0,635","1,92","27,10","2,54","28,00","11,15","3,95%","4,10%","2,47","3,00%","3,51%","0,00","1.704.940.000,00","0,12","-4,62%"
CESP6,"25,25","26,22","1,84","5,149","0,00%","0,653","13,63","9,20","-1,19","14,94","9,71","55,96%","19,64%","1,96","7,69%","7,03%","0,00","4.779.440.000,00","1,34","-6,51%"
PRIO3,"67,77","26,26","2,29","3,794","0,00%","0,921","13,72","25,70","-2,05","36,58","10,32","14,77%","14,45%","1,82","3,94%","8,73%","1.040.600.000,00","25.779.900.000,00","1,10","39,72%"
AXIA3,"59,28","26,35","1,46","4,187","6,07%","0,618","8,19","30,24","-1,58","38,42","21,34","13,84%","15,89%","1,68","2,30%","5,54%","585.481.000,00","118.430.000.000,00","0,63","3,57%"
GGBR3,"18,45","26,51","0,69","0,526","3,41%","0,450","1,96","6,29","51,39","7,62","4,68","8,37%","2,03%","2,89","8,32%","2,59%","787.303,00","53.585.400.000,00","0,26","-4,27%"
ESPA3,"1,15","26,51","0,48","0,380","3,41%","0,188","0,99","2,47","-1,28","6,08","3,80","15,39%","1,20%","1,69","8,26%","1,83%","1.054.250,00","858.551.000,00","0,88","10,28%"
CESP3,"25,55","26,53","1,86","5,210","0,00%","0,661","13,79","9,31","-1,21","15,05","9,79","55,96%","19,64%","1,96","7,69%","7,03%","0,00","4.779.440.000,00","1,34","-6,51%"
AMBV4,"86,80","26,59","8,74","8,027","0,00%","5,253","144,02","20,54","-37,72","20,36","18,35","39,08%","30,76%","1,18","32,43%","32,88%","0,00","31.105.700.000,00","0,10","21,73%"
AMBV3,"87,00","26,65","8,76","8,045","0,00%","5,266","144,35","20,59","-37,80","20,41","18,39","39,08%","30,76%","1,18","32,43%","32,88%","0,00","31.105.700.000,00","0,10","21,73%"
ARTR3,"10,01","26,67","1,52","1,002","0,00%","0,278","-168,95","5,53","-0,41","17,30","6,25","18,10%","3,76%","0,99","5,62%","5,71%","0,00","3.776.090.000,00","3,77","9,41%"
VALE3,"83,55","26,85","2,01","1,736","6,70%","0,779","27,83","5,21","-1,99","6,08","4,89","33,31%","5,53%","1,15","17,62%","7,50%","2.165.030.000,00","184.299.000.000,00","0,56","-7,05%"
RPSA4,"4,90","27,33","1,55","5,697","0,00%","0,805","5,09","107,53","-4,50","137,55","137,55","5,30%","20,85%","2,09","0,85%","5,69%","0,00","1.167.980.000,00","0,61","-14,23%"
DOHL4,"3,70","27,33","0,40","0,449","0,30%","0,267","0,56","-9,05","1,04","-10,43","-32,13","-4,96%","1,64%","5,09","-3,60%","1,47%","4.654,22","698.331.000,00","0,26","-1,69%"
ARML3,"5,40","27,89","1,46","0,991","11,44%","0,350","1,44","4,43","-0,99","8,74","5,57","22,38%","3,91%","2,56","11,87%","5,24%","5.313.530,00","1.279.460.000,00","2,33","45,84%"
AUAU3,"3,55","27,95","2,85","1,014","0,00%","1,122","9,19","14,13","-6,36","12,03","5,53","7,18%","3,63%","1,40","12,13%","10,19%","14.097.700,00","1.073.010.000,00","0,00","0,00%"
SEBB11,"23,27","28,01","6,44","2,214","0,00%","5,279","24,65","23,96","28,94","23,73","23,73","9,24%","7,40%","2,44","24,15%","23,01%","0,00","145.783.000,00","0,01","50,04%"
JSLG3,"8,09","28,26","1,74","0,239","23,72%","0,190","2,14","2,29","-0,36","8,71","4,81","10,46%","0,85%","1,33","9,72%","6,17%","12.075.700,00","1.324.560.000,00","6,00","22,44%"
GGBR4,"19,81","28,46","0,74","0,565","3,18%","0,483","2,11","6,75","55,18","8,09","4,96","8,37%","2,03%","2,89","8,32%","2,59%","261.374.000,00","53.585.400.000,00","0,26","-4,27%"
RENT3,"47,67","28,58","2,10","1,283","4,20%","0,626","16,29","6,86","-1,33","11,09","6,30","18,70%","4,48%","1,20","11,90%","7,34%","457.493.000,00","25.535.400.000,00","1,71","40,88%"
FRIO3,"170,18","28,87","2,81","0,452","0,00%","0,578","6,81","8,11","-5,88","12,59","7,92","5,57%","0,91%","1,15","10,37%","9,72%","415,07","386.928.000,00","2,06","4,25%"
HBOR3,"2,43","28,89","0,22","0,288","9,59%","0,050","0,19","2,46","-0,42","14,69","13,22","11,70%","8,16%","2,25","2,13%","0,78%","4.234.340,00","1.445.740.000,00","1,29","7,10%"
AXIA6,"65,12","28,95","1,60","4,599","5,01%","0,679","8,99","33,22","-1,74","41,40","22,99","13,84%","15,89%","1,68","2,30%","5,54%","96.501.100,00","118.430.000.000,00","0,63","3,57%"
DESK3,"18,00","29,26","1,49","1,717","0,77%","0,542","9,46","5,77","-1,27","8,93","5,39","29,74%","6,63%","1,41","11,11%","5,08%","22.539.300,00","1.407.990.000,00","1,16","34,50%"
RADL3,"21,86","29,54","5,23","0,866","1,71%","1,522","8,13","14,32","-13,07","15,57","8,88","6,05%","2,94%","1,46","15,09%","17,71%","257.182.000,00","7.322.130.000,00","0,53","16,23%"
EQTL3,"40,50","30,39","1,98","0,979","5,62%","0,465","5,79","5,16","-0,93","9,61","7,52","18,98%","4,81%","1,49","10,50%","6,52%","305.032.000,00","25.751.500.000,00","2,12","22,67%"
BSCT5,"3,50","30,51","2,76","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,05%","0,00","212.960.000,00","0,00","1,92%"
EMBJ3,"80,97","30,70","3,16","1,431","0,94%","0,843","4,56","14,00","-5,56","13,96","10,45","10,22%","4,76%","1,50","8,54%","10,30%","457.174.000,00","18.953.900.000,00","0,75","17,82%"
CASN3,"10,45","31,07","4,62","5,546","0,05%","1,951","64,44","18,61","-4,91","22,14","16,61","29,80%","17,85%","1,20","11,87%","14,88%","0,00","2.600.840.000,00","1,09","15,93%"
MOSI3,"8,24","32,29","1,56","4,761","0,00%","1,453","1,89","89,69","1,90","42,98","24,91","5,31%","14,75%","13,30","8,12%","4,82%","0,00","670.337.000,00","0,00","0,00%"
BRGE6,"12,92","32,46","0,72","267,653","4,36%","0,318","0,83","-1,36","1,62","0,92","0,94","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
CREM3,"14,50","32,69","2,45","0,685","0,00%","0,670","4,89","8,52","-5,41","12,04","7,07","8,05%","2,10%","1,29","11,36%","7,50%","0,00","189.701.000,00","1,58","-0,27%"
BRGE7,"13,07","32,83","0,73","270,760","2,51%","0,322","0,84","-1,38","1,63","0,90","0,92","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
TSEP3,"40,00","33,05","1,79","1,768","0,00%","1,250","5,24","20,44","6,11","17,91","17,91","8,65%","5,35%","1,88","9,10%","5,43%","0,00","2.047.020.000,00","0,00","4,50%"
BRGE8,"13,17","33,08","0,73","272,832","1,78%","0,324","0,85","-1,39","1,65","0,89","0,91","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
BRGE5,"13,18","33,11","0,73","273,039","0,00%","0,325","0,85","-1,39","1,65","0,89","0,91","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
BRGE11,"13,18","33,11","0,73","273,039","2,14%","0,325","0,85","-1,39","1,65","0,89","0,91","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
WEGE3,"50,31","33,12","12,12","5,175","4,31%","4,952","22,17","23,96","74,90","23,65","21,24","21,60%","16,61%","1,55","27,06%","36,61%","378.746.000,00","17.417.200.000,00","0,26","14,31%"
MGLU3,"8,75","33,18","0,60","0,175","3,32%","0,179","2,56","4,52","-1,00","6,46","3,48","3,88%","0,53%","1,15","6,16%","1,81%","189.426.000,00","11.278.000.000,00","0,44","2,07%"
ELEK4,"26,00","33,27","3,62","0,842","0,25%","1,452","5,10","70,89","-150,12","84,56","33,61","1,19%","2,53%","1,94","2,52%","10,87%","0,00","226.327.000,00","0,99","5,69%"
BRGE12,"13,47","33,84","0,75","279,047","0,00%","0,332","0,87","-1,42","1,68","0,86","0,88","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
BRGE3,"13,50","33,91","0,75","279,668","0,00%","0,333","0,87","-1,42","1,69","0,86","0,87","-19.636,90%","1.381,29%","3,06","-50,03%","2,21%","0,00","1.324.180.000,00","0,00","-45,61%"
ELET5,"78,75","35,01","1,94","5,562","0,00%","0,821","10,87","40,17","-2,10","48,35","26,85","13,84%","15,89%","1,68","2,30%","5,54%","0,00","118.430.000.000,00","0,63","3,57%"
CTIP3,"49,50","35,13","8,76","8,248","0,00%","3,774","-71,28","21,15","-14,32","21,42","18,26","38,99%","23,48%","0,85","24,63%","24,94%","0,00","1.486.250.000,00","0,67","13,43%"
BRST3,"3,29","35,28","0,93","0,859","1,25%","0,308","3,67","6,12","-0,74","13,13","4,16","14,04%","2,44%","1,49","6,37%","2,65%","1.358.000,00","1.543.820.000,00","1,63","16,88%"
RAIL3,"16,10","35,33","2,16","2,161","5,02%","0,556","8,46","5,35","-1,00","8,24","5,90","40,37%","6,25%","1,57","12,25%","6,12%","180.269.000,00","13.842.600.000,00","1,67","17,24%"
TNLP3,"27,75","35,39","0,96","0,468","0,00%","0,170","1,76","4,63","-0,45","10,31","10,31","10,12%","-0,07%","1,48","4,58%","2,72%","0,00","13.736.000.000,00","2,02","15,39%"
PRGA4,"75,00","35,87","8,78","1,836","0,00%","1,749","13,20","17,91","-6,18","20,09","13,09","10,25%","5,05%","1,36","17,44%","24,47%","0,00","13.601.200.000,00","2,20","7,52%"
VIGR3,"25,00","36,57","2,55","0,763","0,00%","0,899","11,45","12,39","-5,02","15,20","22,95","6,16%","2,28%","1,26","9,06%","6,98%","0,00","1.593.560.000,00","0,84","54,72%"
LOGN3,"31,99","36,67","3,15","1,114","0,00%","0,882","8,81","10,32","-2,33","14,51","7,81","10,79%","3,04%","1,42","9,66%","8,59%","696.792,00","1.089.430.000,00","1,56","20,73%"
PARD3,"20,25","36,76","5,30","2,565","5,22%","2,095","-54,06","17,52","-8,62","18,12","11,99","14,64%","7,00%","0,90","15,26%","14,42%","0,00","1.019.310.000,00","0,53","15,97%"
CRIV4,"6,74","37,77","0,66","0,000","3,60%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","1,74%","0,00","1.058.750.000,00","0,00","-0,10%"
ALSC3,"27,75","38,57","2,20","10,717","0,95%","1,202","9,41","19,33","-4,22","17,49","14,08","55,45%","29,30%","5,39","7,03%","5,69%","0,00","2.593.960.000,00","0,00","2,34%"
CRIV3,"6,98","39,11","0,68","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","1,74%","0,00","1.058.750.000,00","0,00","-0,10%"
TASA4,"5,02","39,57","0,56","0,478","3,67%","0,270","1,27","87,66","4,22","159,36","20,59","0,55%","1,21%","1,58","0,37%","1,42%","2.377.870,00","1.247.450.000,00","0,73","-15,41%"
ELMD3,"31,00","39,74","4,53","3,555","0,63%","1,394","10,24","13,53","-4,49","15,97","11,64","26,26%","11,44%","1,76","13,80%","11,40%","0,00","983.781.000,00","1,45","52,68%"
RHDS3,"0,11","39,98","3,24","0,548","0,00%","0,790","-65,29","7,49","-2,70","10,70","8,06","7,31%","1,17%","0,97","11,80%","8,12%","0,00","272.045.000,00","1,49","4,38%"
TASA3,"5,20","40,99","0,58","0,495","3,54%","0,280","1,32","90,80","4,37","162,51","20,99","0,55%","1,21%","1,58","0,37%","1,42%","168.167,00","1.247.450.000,00","0,73","-15,41%"
RAIA3,"30,50","41,22","2,98","0,897","0,00%","1,777","4,31","18,18","5,06","16,73","16,73","4,93%","2,18%","2,20","17,80%","7,22%","0,00","635.785.000,00","0,12","0,00%"
LCAM3,"24,15","41,56","5,61","7,646","0,00%","3,901","14,69","53,23","28,83","50,97","23,21","14,36%","18,50%","6,45","9,59%","13,49%","0,00","10.845.400.000,00","0,06","10,10%"
ENEV3,"24,88","41,63","2,43","2,617","0,00%","0,848","45,22","13,96","-1,84","18,87","10,43","18,75%","9,19%","1,13","6,62%","5,84%","458.732.000,00","19.822.400.000,00","0,99","37,41%"
IMCH3,"6,39","41,83","0,59","0,336","0,00%","0,289","-9,49","12,28","-0,78","21,16","6,62","2,73%","0,80%","0,82","2,55%","1,40%","0,00","920.589.000,00","0,51","21,04%"
ELCA4,"20,20","43,11","8,38","2,675","0,00%","1,577","17,05","12,88","-2,91","16,91","13,55","20,77%","8,65%","1,56","14,12%","19,44%","0,00","6.189.210.000,00","3,08","6,20%"
PTQS4,"189,46","43,43","2,19","4,717","0,00%","1,577","9,89","-7.214,41","-35,73","-7.466,35","-7.466,35","-0,07%","11,37%","3,32","-0,02%","5,04%","0,00","1.714.950.000,00","0,24","56,13%"
UOLL4,"19,62","43,52","2,35","2,054","0,00%","1,403","457,14","15,14","-12,83","16,49","16,49","13,56%","4,69%","1,01","10,57%","5,40%","0,00","1.003.690.000,00","0,23","21,99%"
DOHL3,"6,51","48,08","0,71","0,790","0,15%","0,470","0,99","-15,93","1,83","-17,30","-53,31","-4,96%","1,64%","5,09","-3,60%","1,47%","15,88","698.331.000,00","0,26","-1,69%"
PETZ3,"4,39","49,46","1,16","0,552","0,00%","0,504","4,11","9,62","-2,93","8,85","3,17","5,74%","1,12%","1,45","7,05%","2,34%","0,00","1.708.250.000,00","0,24","13,11%"
MYPK4,"31,79","49,67","1,13","0,318","0,00%","0,340","1,80","5,17","-1,47","9,43","5,96","6,15%","1,41%","1,78","8,72%","2,28%","0,00","4.321.720.000,00","1,30","1,32%"
PLTO6,"10,47","50,81","692.616,00","0,690","0,00%","0,901","2,90","55,05","-1,55","56,35","56,35","1,25%","1,36%","3,87","1,74%","1.363.200,00%","0,00","1.000,00","21.227,00","8,78%"
GUAR4,"151,00","51,34","14,15","7,215","0,00%","5,093","20,95","72,06","149,35","72,21","41,94","10,01%","14,05%","1,56","9,26%","27,56%","0,00","5.352.710.000,00","0,46","9,18%"
HETA3,"96,00","51,92","-0,14","10,369","0,00%","3,888","-23,01","11,48","-0,14","87,60","87,60","90,30%","19,97%","0,61","33,94%","-0,27%","0,00","-349.886.000,00","-0,93","16,18%"
SULA11,"22,25","52,23","1,13","0,432","0,27%","0,314","0,85","-13,07","-4,60","6,62","8,51","-3,30%","0,83%","2,29","-5,62%","2,17%","0,00","8.363.840.000,00","0,37","1,66%"
SULA3,"7,43","52,32","1,13","0,433","0,27%","0,314","0,85","-13,09","-4,61","6,59","8,48","-3,30%","0,83%","2,29","-5,62%","2,17%","0,00","8.363.840.000,00","0,37","1,66%"
ELCA3,"24,70","52,72","10,25","3,271","0,00%","1,928","20,85","15,75","-3,56","19,78","15,85","20,77%","8,65%","1,56","14,12%","19,44%","0,00","6.189.210.000,00","3,08","6,20%"
PLTO5,"10,94","53,09","723.708,00","0,721","0,00%","0,942","3,03","57,52","-1,62","58,82","58,82","1,25%","1,36%","3,87","1,74%","1.363.200,00%","0,00","1.000,00","21.227,00","8,78%"
SOJA3,"7,49","53,14","0,80","0,405","3,78%","0,295","0,56","9,50","1,83","12,38","9,16","4,27%","3,86%","6,77","4,55%","1,50%","11.269.800,00","1.331.140.000,00","0,99","20,68%"
FFTL3,"25,00","53,22","2,26","3,410","0,00%","1,508","23,71","20,90","-15,54","20,55","20,55","16,32%","8,16%","1,37","8,91%","4,24%","0,00","6.274.030.000,00","0,07","7,79%"
FFTL4,"25,06","53,34","2,26","3,418","0,00%","1,512","23,77","20,95","-15,58","20,60","20,60","16,32%","8,16%","1,37","8,91%","4,24%","0,00","6.274.030.000,00","0,07","7,79%"
QUAL3,"2,01","53,53","0,44","0,400","0,27%","0,145","-4,54","0,97","-0,41","2,46","1,63","41,18%","1,19%","0,91","21,55%","0,83%","10.834.500,00","1.290.440.000,00","1,37","-9,34%"
SULA4,"7,63","53,73","1,17","0,444","0,26%","0,323","0,88","-13,45","-4,73","6,24","8,02","-3,30%","0,83%","2,29","-5,62%","2,17%","0,00","8.363.840.000,00","0,37","1,66%"
FLCL6,"9,91","53,77","10,14","2,992","0,00%","1,901","19,42","19,93","-4,08","24,77","18,48","15,01%","5,57%","1,39","11,87%","18,86%","0,00","440.394.000,00","3,22","7,71%"
OMGE3,"27,57","54,28","1,05","0,968","0,00%","0,363","6,21","7,98","-0,84","16,33","9,09","12,12%","1,78%","1,36","5,01%","1,94%","0,00","5.235.190.000,00","1,27","70,13%"
BSEV3,"9,00","56,31","-10,76","0,889","0,00%","0,776","-1,59","4,40","-1,02","7,59","3,70","20,19%","1,58%","0,39","20,66%","-19,12%","0,00","-853.187.000,00","-8,95","7,12%"
CBAV3,"10,52","56,59","1,60","0,779","0,00%","0,490","3,38","29,91","-1,37","43,76","10,15","2,61%","2,62%","1,83","1,98%","2,82%","65.785.100,00","4.291.890.000,00","1,05","0,08%"
GVTT3,"57,70","57,38","3,68","4,312","0,00%","2,268","21,82","25,92","-18,43","26,65","26,65","16,64%","7,52%","1,66","10,32%","6,42%","0,00","2.150.790.000,00","0,24","31,47%"
CSAB3,"30,50","58,43","1,11","312,320","0,00%","0,566","0,00","18,86","0,00","0,00","0,00","1.656,27%","534,53%","0,00","0,00%","1,89%","0,00","211.654.000,00","0,00","-17,83%"
AEDU3,"18,35","59,34","3,32","4,141","0,00%","2,159","17,00","41,06","-21,55","43,27","29,01","10,08%","6,98%","2,04","5,77%","5,60%","0,00","2.415.400.000,00","0,30","20,90%"
APER3,"46,75","61,59","1,43","1,866","0,00%","0,676","4,77","11,20","-2,97","13,07","8,70","16,67%","2,99%","1,89","7,41%","2,32%","0,00","666.059.000,00","0,59","50,50%"
SUBA3,"84,00","61,95","8,39","8,067","0,00%","6,778","8,03","115,78","8,09","106,17","106,17","6,97%","13,02%","5,55","19,11%","13,54%","0,00","530.396.000,00","0,00","0,00%"
FLCL3,"11,50","62,39","11,77","3,473","0,00%","2,206","22,54","23,13","-4,73","27,97","20,87","15,01%","5,57%","1,39","11,87%","18,86%","0,00","440.394.000,00","3,22","7,71%"
FLCL5,"12,50","67,82","12,79","3,775","0,00%","2,397","24,50","25,14","-5,14","29,98","22,37","15,01%","5,57%","1,39","11,87%","18,86%","0,00","440.394.000,00","3,22","7,71%"
